created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment
2021-01-16T00:07:50Z,Mississippi,When Biden shuts down business for the pandemic nobody getting $15/hr 😂,Twitter for iPhone,71,en,0,0,False,90,100,1,1857,1073,When Biden shuts down business for the pandemic nobody getting $15/hr ,3,False,,
2020-12-27T00:15:43Z,Ohio,"@directorblue @NumbersMuncher After being given ample opportunity to demonstrate actual evidence of fraud, after the EC certified, yeah, that’s too much.  Either you’re grifting or you’re the mark dude.  Biden really won.  Suck it up.",Twitter for iPhone,204,en,2,0,False,82,85,1,7615,2268,"@directorblue @NumbersMuncher After being given ample opportunity to demonstrate actual evidence of fraud, after the EC certified, yeah, that’s too much.  Either you’re grifting or you’re the mark dude.  Biden really won.  Suck it up.",8,'true',,
2020-12-01T01:55:32Z,Washington,@FudgeTrunp I too voted for Biden!! Happy Birthday 🎈,Twitter for Android,40,en,0,0,False,39193,41581,16,41526,417375,@FudgeTrunp I too voted for Biden!! Happy Birthday ,1,True,,
2020-10-25T00:29:12Z,Utah,@JeffVanCucha @RealJamesWoods I voted early and it wasn’t for Biden.,Twitter Web App,38,en,0,0,False,8,107,0,888,358,@JeffVanCucha @RealJamesWoods I voted early and it wasn’t for Biden.,3,'true',,
2020-11-17T00:18:21Z,Florida,"@soulofanation52 @DineshDSouza Not what he said or would ever mean. If Trump was so bad it would be easy to be accurate, instead of the fables made up about him.",Twitter for iPhone,130,en,0,0,False,82,32,0,134,6693,"@soulofanation52 @DineshDSouza Not what he said or would ever mean. If Trump was so bad it would be easy to be accurate, instead of the fables made up about him.",7,'false',,
2021-02-21T11:12:11Z,Florida,Most Trump Voters Falsely Say Antifa Led Capitol Riots https://t.co/vC38xTLwJV,WordPress.com,78,en,0,0,False,72,103,6,96458,58,Most Trump Voters Falsely Say Antifa Led Capitol Riots ,3,'false',,
2020-08-21T01:53:18Z,Minnesota,@beinlibertarian Then why did @realDonaldTrump Trump say it’s safe to open schools but wants to postpone election until it’s safe? I’ll wait. This page seems to play more of a right side lately,Twitter for iPhone,176,en,0,0,False,162,607,1,7352,3128,@beinlibertarian Then why did @realDonaldTrump Trump say it’s safe to open schools but wants to postpone election until it’s safe? I’ll wait. This page seems to play more of a right side lately,6,'no verdict',,
2020-09-20T12:16:27Z,California,"I ain't voting fot a racist biden. Sorry. ❤
 #VOTEBIDEN https://t.co/EjmnbKGiUm",Twitter for Android,55,en,0,0,False,21,27,2,3061,1753,"I ain't voting fot a racist biden. Sorry. 
 #VOTEBIDEN ",3,'false',,
2020-09-18T22:54:37Z,Pennsylvania,@dbongino My sentiments exactly. Riots won’t hurt President Trump. It’s not his supporters rioting.,Twitter for iPhone,89,en,1,0,False,377,529,0,10624,12086,@dbongino My sentiments exactly. Riots won’t hurt President Trump. It’s not his supporters rioting.,2,True,,
2020-11-28T06:56:08Z,North Carolina,https://t.co/nuXGuzS64o,Twitter Web App,23,und,0,0,False,259,130,6,3426,3181,,7,'no verdict',,
2020-10-23T06:24:11Z,New York,"Hunter Biden business associate's text messages indicate meeting with Joe Biden

https://t.co/iw5sj7kVtv
This is priceless 😊",Twitter for iPhone,124,en,0,0,False,179,128,1,12565,10925,"Hunter Biden business associate's text messages indicate meeting with Joe Biden


This is priceless ",3,'no verdict',,
2020-11-24T21:39:08Z,Texas,"@realDonaldTrump No, fight for us please President Trump, we need and love you 🇺🇸🙏🏻🇺🇸🙏🏻🇺🇸🙏🏻",Twitter for iPad,74,en,0,0,False,86,190,0,1413,16652,"@realDonaldTrump No, fight for us please President Trump, we need and love you ",3,'no verdict',,
2020-10-28T19:51:02Z,Mississippi,Biden's Bidet! The new Watergate! https://t.co/yZHmqkG6Ew,Twitter for Android,33,en,0,0,True,1564,1761,2,13034,12227,Biden's Bidet! The new Watergate! ,7,'false',,
2020-08-25T22:12:18Z,Washington,"@JoeBiden Shut up Biden!  What would you have done as a cop?  He could have been reaching for a gun, then shot you! It's like when you and Fraud Obama tied the hands of our troops! You should support Police!",Twitter for Android,197,en,0,0,False,23,145,0,8185,3349,"@JoeBiden Shut up Biden!  What would you have done as a cop?  He could have been reaching for a gun, then shot you! It's like when you and Fraud Obama tied the hands of our troops! You should support Police!",9,False,,
2021-03-31T02:42:13Z,Illinois,Why does the GOP want to stay party of tRump because he's/they are good Cons/Liars? Those intravenous injections of orange kool-aide got to be potent!!!! 🙈,Twitter for Android,155,en,0,0,False,34,52,1,2776,5642,Why does the GOP want to stay party of tRump because he's/they are good Cons/Liars? Those intravenous injections of orange kool-aide got to be potent!!!! ,8,'no verdict',,
2021-02-21T14:39:48Z,Minnesota,IMPEACH BIDEN’S ASS.... https://t.co/eG6OaFXuMr,Twitter for iPhone,23,en,0,0,True,5,36,0,354,1578,IMPEACH BIDEN’S ASS.... ,8,'no verdict',,
2021-03-20T12:53:14Z,Texas,"@jen_zla @FollowingtheT @ksorbs Trump is working with the enemy of the free world.

Need I say more?",Twitter for Android,68,en,0,0,False,320,1319,2,16629,16212,"@jen_zla @FollowingtheT @ksorbs Trump is working with the enemy of the free world.

Need I say more?",8,'no verdict',,
2020-10-29T20:37:52Z,Kentucky,"#JoeKnew 
#WheresHunter 

EXCLUSIVE: NY Post’s ‘Smoking Gun’ Hunter Biden Email 100% Authentic, Forensic Analysis Concludes https://t.co/BoA2jrKR4c via @dailycaller",Twitter Web App,164,en,0,1,False,217,163,3,18643,16428,"#JoeKnew 
#WheresHunter 

EXCLUSIVE: NY Post’s ‘Smoking Gun’ Hunter Biden Email 100% Authentic, Forensic Analysis Concludes  via @dailycaller",3,'false',,
2020-12-21T02:04:54Z,South Dakota,"@kylegriffin1 @OleanderNectar Rudy will lie his ass off all the way up to the day Trump grants him the pardon he requested.  That's why Rudy doesn't care if he lies. He knows Trump will cover him for ""keeping the dream alive.""
Disgusting.",Twitter Web App,208,en,0,0,False,698,1227,1,22184,24708,"@kylegriffin1 @OleanderNectar Rudy will lie his ass off all the way up to the day Trump grants him the pardon he requested.  That's why Rudy doesn't care if he lies. He knows Trump will cover him for ""keeping the dream alive.""
Disgusting.",8,'no verdict',,
2020-11-14T03:32:23Z,South Carolina,"@LolOverruled How is nobody mentioning Trump here? Pornstars, constantly cheating on his wives, creeping on Ms. Teen USA...",Twitter for iPhone,109,en,0,0,False,233,2245,0,3059,5085,"@LolOverruled How is nobody mentioning Trump here? Pornstars, constantly cheating on his wives, creeping on Ms. Teen USA...",8,'true',,
2021-03-26T15:53:44Z,Virginia,Trump tweets by proxy are great https://t.co/2LelcbrIxs,Twitter for iPhone,31,en,0,0,True,258,393,2,26472,1481,Trump tweets by proxy are great ,2,'no verdict',,
2020-10-10T00:40:46Z,New York,"@BerniceKing @realDonaldTrump This thing will stop at nothing, not stealing, not killing people, he will do ANYTHING to try to get re-elected.  tRump is as far from the ideals of MLK as you can get",Twitter Web App,167,en,0,0,False,21,55,0,154,48,"@BerniceKing @realDonaldTrump This thing will stop at nothing, not stealing, not killing people, he will do ANYTHING to try to get re-elected.  tRump is as far from the ideals of MLK as you can get",9,False,,
2021-02-24T16:27:19Z,Washington,"Millions of people around the world may not get access to a COVID-19 vaccine until as late as 2024, unless @POTUS Biden reverses the Trump administration blockage of emergency measures at the World Trade Organization #WTO.

SIGN: https://t.co/4dMizflTJ4 #PeoplesVaccine",Twitter Web App,269,en,1,0,False,93,185,51,43399,22943,"Millions of people around the world may not get access to a COVID-19 vaccine until as late as 2024, unless @POTUS Biden reverses the Trump administration blockage of emergency measures at the World Trade Organization #WTO.

SIGN:  #PeoplesVaccine",2,'no verdict',,
2021-05-03T03:49:46Z,South Dakota,@lstntrnsltion @sdprairiewoman @govkristinoem Yes. Gov is so fixated on fireworks no time to worry about drought or further Covid deaths. She needs to put all of her efforts into the lawsuit on Biden administation.,Twitter Web App,168,en,0,0,False,134,256,0,3732,5190,@lstntrnsltion @sdprairiewoman @govkristinoem Yes. Gov is so fixated on fireworks no time to worry about drought or further Covid deaths. She needs to put all of her efforts into the lawsuit on Biden administation.,8,False,,
2020-10-16T16:13:26Z,Alabama,"@GordonGChang Because Trump is a coward, zionist Gordon.",Twitter for Android,42,en,0,0,False,389,603,1,4701,3731,"@GordonGChang Because Trump is a coward, zionist Gordon.",8,'no verdict',,
2020-07-26T06:15:46Z,Utah,The French have long and wrongly been the butt of jokes about surrendering. Fortunately for them Trump is going to soundly supplant them for giving in to both Nazis AND coronavirus.,Twitter Web App,181,en,3,0,False,2958,2346,95,78837,267726,The French have long and wrongly been the butt of jokes about surrendering. Fortunately for them Trump is going to soundly supplant them for giving in to both Nazis AND coronavirus.,8,False,,
2020-12-22T04:03:04Z,Colorado,"And people blame Trump! 

Can you not see that we are all pawns in their little game. 

The game is over! Wait until Trump calls checkmate! https://t.co/eRC0qHSqIr",Twitter for iPhone,139,en,1,0,True,889,1142,3,3044,2734,"And people blame Trump! 

Can you not see that we are all pawns in their little game. 

The game is over! Wait until Trump calls checkmate! ",8,'no verdict',,
2020-08-27T21:14:28Z,Nebraska,@GaryLegum Joe Biden taught your three-year-old how to curse.,Twitter for iPhone,50,en,3,0,False,115,96,6,6296,5763,@GaryLegum Joe Biden taught your three-year-old how to curse.,7,False,,
2020-08-08T09:41:38Z,Kentucky,"Rush is a deplorable excuse for a human being. Despicable, disgusting, and evil to bad-mouth Biden's family tragedies. https://t.co/KEV3nhlsIb",Twitter Web App,118,en,0,0,True,289,418,6,163,1037,"Rush is a deplorable excuse for a human being. Despicable, disgusting, and evil to bad-mouth Biden's family tragedies. ",9,'true',,
2020-10-09T08:18:03Z,Florida,@cholland87 This isn’t about Trump. It’s about getting Biden elected because he’s “moderate” then remove him to allow Harris to be president,Twitter for iPhone,128,en,1,0,False,267,430,1,4568,9437,@cholland87 This isn’t about Trump. It’s about getting Biden elected because he’s “moderate” then remove him to allow Harris to be president,7,False,,
2020-11-08T16:23:13Z,Texas,"@BreitbartNews WATCH THIS NOW!
BIDEN ADMITTING TO CHEATING!!!!! https://t.co/YWfEqTRl8X",Twitter for Android,48,en,1,1,False,15,49,0,1196,758,"@BreitbartNews WATCH THIS NOW!
BIDEN ADMITTING TO CHEATING!!!!! ",8,False,,
2020-08-22T01:19:55Z,Utah,"Sorry Texans families, Trump had to pay Bannon his miserable $400,000,000 minimum wages... keeping Bannon’s mouth shut is expensive.

The waiting outside the Food Bank is only three hours now. https://t.co/mtPQti2PYT",Twitter for iPhone,192,en,1,0,True,1108,1329,2,12081,14496,"Sorry Texans families, Trump had to pay Bannon his miserable $400,000,000 minimum wages... keeping Bannon’s mouth shut is expensive.

The waiting outside the Food Bank is only three hours now. ",8,False,,
2021-02-28T22:46:46Z,Washington,Yay Trump https://t.co/HbvUy7f5kt,Twitter for iPad,9,en,6,0,True,3445,2451,39,27781,44465,Yay Trump ,1,No verdict,,
2020-08-09T17:28:19Z,Wisconsin,@realDonaldTrump Trump! do not cut social security!,Twitter Web App,34,en,0,0,False,67,329,0,532,19375,@realDonaldTrump Trump! do not cut social security!,2,'true',,
2021-03-08T20:53:02Z,Michigan,Biden's eyes 'are now dead': Bannon says President Kamala is imminent https://t.co/yOz3Bjf3l9,Twitter Web App,93,en,15,7,False,42728,43782,12,56358,134713,Biden's eyes 'are now dead': Bannon says President Kamala is imminent ,7,False,,
2020-08-22T15:27:34Z,North Carolina,@georginapond1 @realDonaldTrump And he has the audacity to always use the word thugs. What does Trump think he is? He is the highest thug in the land.,Twitter for Android,118,en,1,0,False,10,0,0,309,1,@georginapond1 @realDonaldTrump And he has the audacity to always use the word thugs. What does Trump think he is? He is the highest thug in the land.,8,'no verdict',,
2020-08-04T13:38:23Z,Colorado,"you are such a piece of work trump. you have never been told you’re wrong in your life so you can’t and won’t admit it now and it’s costing the americans you swore to protect our health, our life’s, our jobs, our sanity and so much more. do not open the schools, it is not safe to",Twitter for iPhone,280,en,1,0,False,107,295,0,1339,43137,"you are such a piece of work trump. you have never been told you’re wrong in your life so you can’t and won’t admit it now and it’s costing the americans you swore to protect our health, our life’s, our jobs, our sanity and so much more. do not open the schools, it is not safe to",8,'no verdict',,
2020-12-19T17:29:10Z,South Carolina,"@Leerose1985 I am definitely a Trump supporter, I just don’t see any way that happens at this point, the Supreme Court doesn’t seem to be interested in doing the right thing, so explain to me how it’s going to happen",Twitter for iPhone,203,en,4,0,False,1127,1557,2,8777,15950,"@Leerose1985 I am definitely a Trump supporter, I just don’t see any way that happens at this point, the Supreme Court doesn’t seem to be interested in doing the right thing, so explain to me how it’s going to happen",7,'no verdict',,
2021-04-06T14:12:01Z,Tennessee,"@Obtuse999 @washingtonpost keep adding substance to the conversation.  Maybe read those facts I linked.  Stating facts and providing sources backing up my factual statement makes me a trump supporter?

You need turn off those BLUEAnon shows like @JoyAnnReid .",Twitter for iPhone,232,en,0,0,False,70,204,1,4276,8178,"@Obtuse999 @washingtonpost keep adding substance to the conversation.  Maybe read those facts I linked.  Stating facts and providing sources backing up my factual statement makes me a trump supporter?

You need turn off those BLUEAnon shows like @JoyAnnReid .",7,'no verdict',,
2020-09-01T22:41:48Z,Minnesota,"@jaweedkaleem @latimes 😩 😭.  Dems never visit Wisconsin and just expect to win it. Instead of going themselves, they criticize trump for going 😆 🤡 🌎",Twitter for iPhone,125,en,0,0,False,127,745,1,8078,12207,"@jaweedkaleem @latimes  .  Dems never visit Wisconsin and just expect to win it. Instead of going themselves, they criticize trump for going   ",3,false,,
2021-02-04T16:15:33Z,Virginia,"@POTUS Might as well give us some more gun money! Trump’s idea; again, Pelosi stopped the process with all the pork earmarks. Democrats are hellbent new gun control; the people will need money for ammo and firearms. 4.3 million firearms sold in January; mass non-compliance is coming.",Twitter for iPhone,277,en,0,0,False,77,16,2,944,8,"@POTUS Might as well give us some more gun money! Trump’s idea; again, Pelosi stopped the process with all the pork earmarks. Democrats are hellbent new gun control; the people will need money for ammo and firearms. 4.3 million firearms sold in January; mass non-compliance is coming.",8,False,,
2021-04-05T18:34:16Z,South Dakota,Hunter Biden’s playing us. Don’t be fooled. He is filthy dirty. Using drug addiction to cover up his millions of laundered money. If you feel poor hunter you’ve been had,Twitter for iPhone,169,en,0,0,False,72,147,1,5944,11009,Hunter Biden’s playing us. Don’t be fooled. He is filthy dirty. Using drug addiction to cover up his millions of laundered money. If you feel poor hunter you’ve been had,9,False,,
2021-02-04T23:38:32Z,Michigan,@Acosta That 20 second blurb that was edited out of Home Alone 2 that they had to film as a condition of filming in Trump Tower?,Twitter for iPhone,120,en,33,0,False,25906,25482,12,55753,401606,@Acosta That 20 second blurb that was edited out of Home Alone 2 that they had to film as a condition of filming in Trump Tower?,1,True,,
2021-01-09T23:46:37Z,Minnesota,"@Nancy_584 @orangepussygrab Wrong way to think of it, twitter is a bar and Trump is the drunk that peed on other patrons. Its about Trump the individual not an abstract principle",Twitter for iPhone,150,en,0,0,False,2186,4144,13,12721,39208,"@Nancy_584 @orangepussygrab Wrong way to think of it, twitter is a bar and Trump is the drunk that peed on other patrons. Its about Trump the individual not an abstract principle",7,'no verdict',,
2021-02-20T02:48:41Z,Texas,@davidmweissman I don’t care if Kevin Sorbo misses Trump. I don’t understand what there is to miss about Trump. I can’t go on without cussing in every sentence. Kevin Sorbo needs to be deprogrammed.,Twitter for iPhone,182,en,0,0,False,380,510,0,5314,32975,@davidmweissman I don’t care if Kevin Sorbo misses Trump. I don’t understand what there is to miss about Trump. I can’t go on without cussing in every sentence. Kevin Sorbo needs to be deprogrammed.,8,'no verdict',,
2020-10-25T23:14:08Z,Texas,The final showdown: 5 things to watch in last Trump-Biden debate https://t.co/2SgzvLXtNR,SocialNewsDesk,88,en,0,0,False,9088,212,173,106269,83,The final showdown: 5 things to watch in last Trump-Biden debate ,2,'true',,
2020-11-26T03:37:05Z,Louisiana,@Brooke_AF Would fraud be included in firing squad offenses? Rape? Treason? Facilitating the death of 250k Americans? B/c it seems like a dangerous way to go if you’re trump or one of his henchman...,Twitter for iPhone,188,en,0,0,False,289,181,6,10375,88607,@Brooke_AF Would fraud be included in firing squad offenses? Rape? Treason? Facilitating the death of 250k Americans? B/c it seems like a dangerous way to go if you’re trump or one of his henchman...,8,No verdict,,
2020-08-13T20:41:37Z,Maryland,@realDonaldTrump President Trump should move to Parler or at least post some things just on Parler.,Twitter for iPhone,99,en,0,0,False,9,69,1,11063,273,@realDonaldTrump President Trump should move to Parler or at least post some things just on Parler.,2,No verdict,,
2021-03-30T22:53:52Z,Illinois,Mother of injured DC officer unloads on the GOP after Trump claims Capitol rioters were ‘hugging and kissing’ police https://t.co/LztOdaQRFk,Twitter Web App,140,en,0,1,False,17970,15764,153,109321,44551,Mother of injured DC officer unloads on the GOP after Trump claims Capitol rioters were ‘hugging and kissing’ police ,8,true,,
2021-03-14T10:53:52Z,Minnesota,@SRuhle Trump deserves some credit for buying doses at risk.  It wasn’t a great risk since the technology was not new and the research was pretty much done but still...,Twitter for iPhone,160,en,0,0,False,74,178,0,3879,9709,@SRuhle Trump deserves some credit for buying doses at risk.  It wasn’t a great risk since the technology was not new and the research was pretty much done but still...,2,'true',,
2021-02-14T09:50:49Z,Tennessee,"@TheShitCraigSa1 @kylegriffin1 @SethAbramson 51 votes are in the bank.  57 are in the bank.  McConnel knows backing Trump against those numbers is political suicide.  Dems would nuke the filibuster.  The trial and head count of 57 pressures McConnell to allow the resolution to reach the floor , to pass by simple majority.",Twitter Web App,278,en,2,0,False,1049,1112,1,12703,13468,"@TheShitCraigSa1 @kylegriffin1 @SethAbramson 51 votes are in the bank.  57 are in the bank.  McConnel knows backing Trump against those numbers is political suicide.  Dems would nuke the filibuster.  The trial and head count of 57 pressures McConnell to allow the resolution to reach the floor , to pass by simple majority.",3,No verdict,,
2021-02-07T11:18:28Z,Nevada,@waltshaub @POTUS Omg the trump kids enriched themselves for four years!  This is ridiculous!,Twitter for iPhone,75,en,0,0,False,117,164,1,4322,6547,@waltshaub @POTUS Omg the trump kids enriched themselves for four years!  This is ridiculous!,7,'no verdict',,
2020-10-11T10:54:17Z,Colorado,"@JemarTisby Absolutely. Trump is obv unregenerate, but Pence knows better. He bears even more responsibility for his complicity in evil.",Twitter for iPhone,124,en,0,0,False,421,535,0,35406,52031,"@JemarTisby Absolutely. Trump is obv unregenerate, but Pence knows better. He bears even more responsibility for his complicity in evil.",7,'no verdict',,
2020-09-02T16:55:16Z,New York,"Fact Check, otherwise don't debate the lying Weasel trump https://t.co/phfxhYDkP2",Twitter for Android,57,en,0,0,True,139,504,0,4214,3538,"Fact Check, otherwise don't debate the lying Weasel trump ",8,'no verdict',,
2021-05-06T16:15:05Z,New Mexico,@DrMcKinn @odelllynch9 @Trump_47th Reported and blocked anyway.,Twitter for Android,28,en,0,0,False,1014,1639,2,5943,33996,@DrMcKinn @odelllynch9 @Trump_47th Reported and blocked anyway.,8,'no verdict',,
2021-01-10T01:40:29Z,Texas,"@tedcruz you know what's really sad? that you were out there on the 4th exhorting Trump's base to violence, that you want the support of nazis and white supremacists. they'll never get behind you Rafael. unity? how about condemning the 6th, how about telling them there was no voter fraud.",Twitter Web App,280,en,0,0,False,42,113,1,4072,735,"@tedcruz you know what's really sad? that you were out there on the 4th exhorting Trump's base to violence, that you want the support of nazis and white supremacists. they'll never get behind you Rafael. unity? how about condemning the 6th, how about telling them there was no voter fraud.",9,no verdict,,
2021-04-29T10:45:20Z,North Dakota,"@2Thedogpound @CPry4 Remember when Trump said the pandemic would disappear after the election, and disbanded a pandemic response team because it was set up by Obama? But this is the hill you quack jobs want to die on?",Twitter for Android,196,en,0,0,False,47,843,1,6895,828,"@2Thedogpound @CPry4 Remember when Trump said the pandemic would disappear after the election, and disbanded a pandemic response team because it was set up by Obama? But this is the hill you quack jobs want to die on?",7,'true',,
2021-03-21T08:09:06Z,Kansas,"@TheSundayShow @thereidout I wonder if Sen Leahy's (D-VT) age/health is the reason for hesitation on the filibuster. If he falls ill and/or leaves, the Republican govenor will appoint a Republican and give Mitch an unstoppable Senate to obstruct everything Biden would do. So in that spirit...MOVE FASTER!!",Twitter for Android,279,en,0,0,False,58,96,0,3156,2436,"@TheSundayShow @thereidout I wonder if Sen Leahy's (D-VT) age/health is the reason for hesitation on the filibuster. If he falls ill and/or leaves, the Republican govenor will appoint a Republican and give Mitch an unstoppable Senate to obstruct everything Biden would do. So in that spirit...MOVE FASTER!!",7,False,,
2021-04-06T23:02:24Z,California,"@Jules31415 President Biden, Vice President Harris, Speaker Nancy Pelosi, Senate Majority Leader Chuck Schumer, obama, and democrats!!!!",Twitter for iPhone,124,en,0,0,False,554,634,0,24902,21202,"@Jules31415 President Biden, Vice President Harris, Speaker Nancy Pelosi, Senate Majority Leader Chuck Schumer, obama, and democrats!!!!",3,No verdict,,
2021-02-27T14:36:19Z,Tennessee,Donald Trump Jr bombs at CPAC -- and gets scorched for lying that 'radical' Dems 'banned the Muppets' https://t.co/zNNVlk5Su4,Twitter Web App,125,en,1,0,False,2379,3015,2,4155,12681,Donald Trump Jr bombs at CPAC -- and gets scorched for lying that 'radical' Dems 'banned the Muppets' ,7,'false',,
2021-04-12T06:34:50Z,New York,"@gregkellyusa @CBSNews Did you get your DEGREE in Twitter from the “Trump” School of TWEETS?  Because well done you’re just like the former guy.  Carry on, racist. Carry on.",Twitter for iPhone,150,en,0,0,False,4,144,0,242,338,"@gregkellyusa @CBSNews Did you get your DEGREE in Twitter from the “Trump” School of TWEETS?  Because well done you’re just like the former guy.  Carry on, racist. Carry on.",8,'no verdict',,
2020-10-29T02:55:34Z,North Carolina,@BracewellMr @imagineinquiry But surely once deleted from tweeter and screen shot or secondary source is suspect? I seem to recall a fake screenshot of a Trump tweet floating around?,Twitter for Android,153,en,0,0,False,4463,4514,16,2923,3041,@BracewellMr @imagineinquiry But surely once deleted from tweeter and screen shot or secondary source is suspect? I seem to recall a fake screenshot of a Trump tweet floating around?,3,no verdict,,
2020-12-09T13:00:08Z,North Carolina,Our government balance of power is not the only balance of power that Trump policy is affecting🇺🇸👎 https://t.co/YFlfqkuWNo,Twitter for iPhone,98,en,0,1,True,233,826,0,56711,40987,Our government balance of power is not the only balance of power that Trump policy is affecting ,3,'no verdict',,
2021-01-12T12:14:16Z,Colorado,"@herknav143 @JonahDispatch TR fought in a war, won the Nobel Peace Prize and got shot and still gave a stem winding speech. Don’t put DJT in the same tweet with TR. TR would consider Trump an effeminate dandy.",Twitter for iPhone,182,en,0,0,False,126,170,3,29451,8466,"@herknav143 @JonahDispatch TR fought in a war, won the Nobel Peace Prize and got shot and still gave a stem winding speech. Don’t put DJT in the same tweet with TR. TR would consider Trump an effeminate dandy.",8,No verdict,,
2020-09-20T15:06:50Z,Missouri,@lc1_summit She looks like about a 6 1/2 on the trump scale.,Twitter Web App,48,en,0,0,False,2547,2935,8,63840,10555,@lc1_summit She looks like about a 6 1/2 on the trump scale.,7,'no verdict',,
2021-01-01T07:59:24Z,Arizona,@DebbieLesko Soon as Trump is gone .....,Twitter for iPhone,27,en,2,0,False,1054,862,34,54905,144743,@DebbieLesko Soon as Trump is gone .....,7,No verdict,,
2020-09-11T08:59:59Z,Michigan,https://t.co/i7gsWxknVY,Twitter for Android,23,und,0,0,False,346,936,9,138793,32310,,3,'no verdict',,
2021-01-30T10:39:45Z,Oregon,Interesting that the Trump administration dusted off the Federal death penalty just before we start to consider sedition charges from the failed coup.,Twitter Web App,150,en,3,1,False,96,112,1,8494,8511,Interesting that the Trump administration dusted off the Federal death penalty just before we start to consider sedition charges from the failed coup.,7,'true',,
2020-11-16T04:09:10Z,Oklahoma,@GovStitt @integrishealth Do your part and issue a statewide mask mandate. How many more lives will be destroyed before you do that? Stop doing what Trump says is right and do what is right for our State. Do your job sir!,Twitter for iPhone,195,en,1,0,False,30,268,0,1107,251,@GovStitt @integrishealth Do your part and issue a statewide mask mandate. How many more lives will be destroyed before you do that? Stop doing what Trump says is right and do what is right for our State. Do your job sir!,7,No verdict,,
2020-07-30T23:26:17Z,North Dakota,"⁦@realDonaldTrump⁩ ⁦@BetsyDeVosED⁩ FIRE TEACHERS WHO STRIKE JUST LIKE AIR TRAFFIC CONTROLLERS! WE WILL NOT BE THREATENED OR BULLIED! Trump DeVos responds to threatened teacher strikes, says kids can't be 'captive to other fears or agendas'

https://t.co/ndGB7B6m86",Twitter for iPad,264,en,0,0,False,40,25,1,7665,7766,"⁦@realDonaldTrump⁩ ⁦@BetsyDeVosED⁩ FIRE TEACHERS WHO STRIKE JUST LIKE AIR TRAFFIC CONTROLLERS! WE WILL NOT BE THREATENED OR BULLIED! Trump DeVos responds to threatened teacher strikes, says kids can't be 'captive to other fears or agendas'

",8,'true',,
2021-01-07T04:14:37Z,Idaho,"How wide is Vladimir Putin’s smile tonight? Mission accomplished, Comrade Trump.",Twitter for iPad,80,en,0,0,False,775,1750,27,11272,7620,"How wide is Vladimir Putin’s smile tonight? Mission accomplished, Comrade Trump.",8,'no verdict',,
2020-09-21T10:27:04Z,Nevada,@ad_auto @ADnl Maar bomen exploderen uit zichzelf volgens Trump. 🤣,Twitter for Android,51,nl,0,0,False,223,528,1,9101,3410,@ad_auto @ADnl Maar bomen exploderen uit zichzelf volgens Trump. ,3,False,,
2020-12-21T12:39:41Z,South Carolina,@Ribamar96 @realDonaldTrump You’re a dope just like trump,Twitter for iPhone,29,en,1,0,False,184,448,0,2645,123,@Ribamar96 @realDonaldTrump You’re a dope just like trump,8,'no verdict',,
2021-01-27T08:59:31Z,Louisiana,"Biden made sweeping changes to immigration enforcement, but change comes slowly in Louisiana https://t.co/lD2rLTFa85 via @nolanews",Twitter Web App,130,en,1,0,False,771,1151,23,5853,6649,"Biden made sweeping changes to immigration enforcement, but change comes slowly in Louisiana  via @nolanews",1,True,,
2020-08-21T04:06:21Z,Georgia,"@aliesbati Trump, kommer få det svårt med sina MAGA-keps, eller andra TRUMP-produkter som tillverkas i Kina.. 🤷‍♂️🤦‍♂️",Twitter for iPhone,107,sv,0,0,False,152,330,5,6198,1100,"@aliesbati Trump, kommer få det svårt med sina MAGA-keps, eller andra TRUMP-produkter som tillverkas i Kina.. ",3,'no verdict',,
2020-12-14T22:14:21Z,Maine,"Trump lost. Everything he loses is ALWAYS rigged. 

Trump supporters, open your eyes. You're on the wrong side of history because you won't stop deep-throating recycled Red Scare propaganda coming from a known conman.",Twitter for iPhone,217,en,17,0,False,6089,887,185,51313,22735,"Trump lost. Everything he loses is ALWAYS rigged. 

Trump supporters, open your eyes. You're on the wrong side of history because you won't stop deep-throating recycled Red Scare propaganda coming from a known conman.",8,'true',,
2021-03-31T17:10:32Z,Vermont,"Saying nickels + dimes in Biden build America $2 trillion deal doing BTV light rail, think $360 million for VT on /capita basis—light rail for BTV/SBTV + intercity/rail cost of $150 million includes Montreal/Boston connects. VT/BTV/SBTV plans?  Plus $200 mil left!  #btv #vtpoli",Twitter for iPad,278,en,0,0,False,243,230,7,10681,1100,"Saying nickels + dimes in Biden build America $2 trillion deal doing BTV light rail, think $360 million for VT on /capita basis—light rail for BTV/SBTV + intercity/rail cost of $150 million includes Montreal/Boston connects. VT/BTV/SBTV plans?  Plus $200 mil left!  #btv #vtpoli",2,'No verdict',,
2020-11-12T15:43:33Z,Iowa,@BabyYodaForPres @MyWooo @jmgeller95 @kayleighmcenany @TeamTrump Why? Liberals didn't for the 4 years Trump was in office,Twitter for Android,56,en,1,0,False,81,335,1,2480,36304,@BabyYodaForPres @MyWooo @jmgeller95 @kayleighmcenany @TeamTrump Why? Liberals didn't for the 4 years Trump was in office,7,'no verdict',,
