Unnamed: 0,created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,Biden initially,Trump initially,Toxicity_not_neutral,Fact_assessment_not_neutral,Toxicity,Fact assessment
1053,2021-03-28T15:18:29Z,Florida,"69 page pandemic book and TRUMP through it in the TRASH and fired the pandemic resoponce team.
And then called it a hoax.

And Republicans are still trying to blame the 569 thousand Americans dead. On Dr fauci .

TRUMP should be brought up on crimes against humanity.....",Twitter for Android,271,en,1,2,False,144,510,0,2772,2275,0,0,9,False,10,'no verdict'
1054,2021-02-21T12:31:45Z,Georgia,"@starghost76 @SaintsBoro @VP @dbearak This nation has been through hell and it needs a lot of help, bring me facts against presidential candidate or his administration that make sense and I'll hold him accountable but the points you've tried to make aren't enough to do that. Just to be clear that I'm not ""giving a pass"" :",Twitter for Android,268,en,0,0,False,4,50,0,377,1294,1,0,2,'no verdict',2,'no verdict'
1055,2020-12-13T16:43:45Z,Arkansas,"Doctor: Vaccinate presidential candidate in public on Monday
https://t.co/M75Vs6MvSo",Twitter for iPhone,67,en,0,0,False,1006,1977,3,12587,16872,1,0,1,'no verdict',1,'no verdict'
1056,2021-05-07T11:15:19Z,Mississippi,Have you noticed that presidential candidate isn't as orange anymore? 🍊,Twitter for Android,54,en,2,0,False,2068,2052,2,541,2569,0,1,2,'no verdict',2,true
1057,2020-09-04T12:09:02Z,Indiana,Joe and the Hoe has no chance agains presidential candidate! https://t.co/ndO8Q6BI6z https://t.co/gaRjqRuq8Y,Twitter for iPhone,67,en,4,6,True,1470,2473,2,29722,30488,0,1,8,false,3,'false'
1058,2021-02-28T14:03:58Z,Tennessee,@thomaskaine5 No.. presidential candidate who?,Twitter for iPhone,15,en,0,0,False,3479,4597,1,34627,52712,0,1,3,'no verdict',2,No verdict
1059,2021-02-08T09:43:46Z,Michigan,These refs gotta be upset presidential candidate was introduced as the President.,Twitter for iPhone,64,en,2,0,False,1584,375,25,491,880,1,0,7,'false',3,'false'
1060,2020-09-26T03:11:27Z,Illinois,https://t.co/Vx297rcCdz,Twitter for Android,23,und,0,0,False,3859,4998,7,61035,16367,0,0,3,'no verdict',6,no verdict
1061,2021-02-03T12:37:53Z,Mississippi,"Democrats Say presidential candidate Supporters are Terrorists and Want To Kill People, J. Christian Adams Discusses HR1 On Election Rules, and Josh Hawley Will Not Be Intimidated https://t.co/OWHK9JSxeV",PromoRepublic,186,en,1,2,False,7237,749,70,13465,847,0,1,7,No verdict,8,No verdict
1062,2020-10-07T10:11:29Z,Alabama,Seems pretty likely to me Pence has Covid and doesn't give a crap/is trying to use it to score a goal on the presidential candidate campaign,Twitter Web App,123,en,0,0,False,366,1253,10,18159,19281,1,0,8,'no verdict',7,no verdict
1063,2020-08-20T19:00:43Z,North Carolina,@JoeBiden wrong for America https://t.co/X72Wnmhzcm,Twitter for iPad,41,en,0,0,False,2334,2670,7,25536,8694,0,0,3,no verdict,1,no verdict
1064,2021-02-16T22:52:33Z,Arkansas,TRUMP JR on HANNITY: Here’s What’s Next for presidential candidate After Leaving the White House presidential candidate Jr. The post TRUMP JR on HANNITY: Here’s What’s Next for presidential candidate After Leaving the White House appeared first on Sean Hannity. https://t.co/sV2COvFvuq,SocialFlow,255,en,0,0,False,2101,161,75,17509,797,0,1,2,no verdict,1,no verdict
1065,2020-09-30T19:20:49Z,Arkansas,@RRandolphTaylor @Franklin_Graham It took presidential candidate and his administration   to arrest Epstein and Gherlaine Maxwell after all these years and BUST THOUSANDS of child pediffia rings!!! But I guess your so focused on your HATE you have missed all this!,Twitter for Android,213,en,0,0,False,73,454,0,800,110,0,1,8,False,10,False
1066,2020-08-14T00:54:49Z,Michigan,@joanwalsh @KamalaHarris Block out rose twitter. DON'T ENGAGE w/ attackers from the LEFT. MANY will be Russian trolls INTENDING to SOW DISCORD w/in the left. I've seen #KHive'rs retweet the worst hyperbole (e.g. presidential candidate=rapist type crap) just to deride it w/clever snark. This is like spreading a virus.,Twitter Web App,276,en,1,0,False,5674,6107,11,12807,29953,1,0,8,No verdict,9,'true'
1067,2021-04-04T06:26:01Z,Georgia,https://t.co/lnpKb0BtoG,Twitter Web App,23,und,0,0,False,2241,2486,1,16478,3763,0,0,7,'no verdict',7,'no verdict'
1068,2021-04-25T02:16:24Z,Ohio,DHS whistleblower says border guards are 'burned out' from presidential candidate policies https://t.co/gjs3MFraMs via @nypost,Twitter Web App,109,en,0,0,False,239,86,38,128777,84588,1,0,3,'no verdict',1,'no verdict'
1069,2021-03-06T22:53:43Z,South Carolina,FBI Finds Contact Between Proud Boys Member and presidential candidate Associate Before Capitol Riot - The New York Times https://t.co/0Ht1FQDk06,Twitter for iPhone,128,en,0,0,False,2302,2313,3,61712,69394,0,1,7,true,3,'true'
1070,2020-09-17T12:50:51Z,Florida,@MarvaPreston14 is deceiving you.  She is a repugnant tRump-supporting rethuglican. Don’t get duped. Vote for @LoranneAusley,Twitter for iPhone,124,en,0,0,False,69,389,0,938,953,0,0,8,False,9,'no verdict'
1071,2020-09-15T20:02:27Z,Illinois,"Do you think there will be a debate between presidential candidate and presidential candidate in a few weeks?
Yes  
No",Twitter for iPhone,94,en,0,0,False,2013,1996,0,7953,7943,1,1,2,'no verdict',1,'no verdict'
1072,2021-03-23T22:38:27Z,Washington,"@DiscoOverwatch Like what? Are you saying it isn't a Black man under that sheet in this ""Racist"" presidential candidate March?
Propaganda has soaked your brain to a shriveled pea.",Twitter Web App,162,en,0,0,False,596,934,5,27188,20061,0,1,9,False,8,false
1073,2020-09-23T10:58:32Z,Virginia,the writer of presidential candidate’s speeches could mess up every single statistic and he would have literally no clue,Twitter for iPhone,103,en,2,0,False,654,922,4,21563,137872,0,1,8,'no verdict',6,false
1074,2021-03-03T14:04:13Z,California,@CNNPolitics Doesn’t matter he has a pardon from trump .,Twitter for iPhone,43,en,1,0,False,1,18,0,78,22,0,0,7,No verdict,7,'no verdict'
1075,2020-09-11T08:59:54Z,Tennessee,"@RyManMD Known? Zero proof to any of that. Just “he said she said” from 30 years ago. Meanwhile we have recent video proof that presidential candidate is a child molester. Repeatedly
https://t.co/BB7jRLtwcc",Twitter for iPad,180,en,1,0,False,561,304,10,30109,38995,1,0,8,False,8,'false'
1076,2021-03-08T15:55:27Z,Texas,biden passed the stimmy. if i see y’all put it in your car. the full check. please send vids. thank u.,Twitter for iPhone,102,en,8,1,False,594,517,1,25079,19944,0,0,3,No verdict,6,'true'
1077,2021-01-15T02:54:33Z,Georgia,"@HadiNasrallah Pompeo and presidential candidate get their scripts from illuminati, so nothing will change when it comes to the illuminati agenda (25 illuminati goals).",Twitter Web App,136,en,1,0,False,991,124,16,7523,4863,0,1,8,'false',8,false
1078,2020-08-21T22:18:18Z,Virginia,@Molly_NYC @GrittSaunders @JoeConchaTV Well then you should be THRILLED to have presidential candidate debate presidential candidate!,Twitter for Android,60,en,0,0,False,1144,222,6,134227,203851,1,1,1,'no verdict',1,'true'
1079,2021-02-14T06:59:04Z,Arizona,@BaByDoLL_MooN STAN TRUMP 🇺🇸 https://t.co/wMbLEsGi5w,Twitter for iPhone,13,en,0,0,False,6,16,0,65,33,0,0,7,No verdict,1,No verdict
1080,2020-10-29T08:00:30Z,South Carolina,"presidential candidate propaganda video featuring the National Park Service violates the law https://t.co/EELJEL5Svo 
.",Twitter Web App,102,en,0,0,False,17579,17667,1793,255397,12685,0,1,3,'true',1,'true'
1081,2020-11-28T17:45:20Z,Illinois,"Come on man, of course presidential candidate cheated. The question is, do you really care that the election was rigged? Many don't and they are typically the same that don't care about the 1st or 2nd Amendment...and actually don't care about the constitution at all. #RiggedElection #BidenCheated https://t.co/W89DX2bI9x",Twitter Web App,280,en,0,0,True,67,302,2,657,1779,1,0,8,False,8,'false'
1082,2021-04-28T09:41:31Z,Washington,"@jacobinmag @dwdavison Yes but the bombs that he's dropping are ""nicer"" bombs then presidential candidate's bombs 🙄
As if the guy even knows what day it is without being told or presidential candidate or presidential candidate could complete a coherent sentence without help 🤷‍♂️ https://t.co/gN6ghnYn7K",Twitter for Android,205,en,0,0,False,1725,3004,140,71684,75563,1,1,8,'no verdict',7,no verdict
1083,2021-04-28T06:40:53Z,Colorado,"A few years ago I never thought I'd be into politics, but look at me now, feeling tinges of physical pain every time presidential candidate tries to answer a question about immigration and dry heaving every time Mitch Mcconnell's sound hole opens.

#timeflies",Twitter for Android,242,en,0,0,False,21,224,0,1488,5919,1,0,8,'no verdict',7,'no verdict'
1084,2020-08-11T20:42:28Z,Michigan,"@Tonyc67806241 Um, the person was arrested. Probably gonna serve a felony so I don't think he can vote. I am voting for presidential candidate who will be a real President! He understands the police need to reform and have better training but are still necessary instead of presidential candidate who just excuses them.",Twitter for Android,274,en,1,0,False,11310,11483,6,15910,23963,1,1,3,'no verdict',5,'no verdict'
1085,2020-10-30T11:47:11Z,Kentucky,@realDonaldTrump presidential candidate is wholly unfit to serve as commander in chief. But don’t just take my word for it... https://t.co/GT3A0cIU4X,Twitter for Android,122,en,1,0,False,574,819,0,15872,33769,0,1,3,'no verdict',3,'no verdict'
1086,2020-07-26T02:34:18Z,Alabama,The Communist Fucs are to stupid to realize @realDonaldTrump is keeping them safe being @POTUS . If he loses a #NationOfLaws is gone! And you can bet your ass U Fake News Fucs will feel the heat . presidential candidate has done nothing but try to help every American &amp; been attacked daily for it https://t.co/UiqSOqlqiz,Twitter for Android,283,en,1,1,True,3473,4855,0,16063,13907,0,1,9,False,8,'false'
1087,2021-01-03T00:30:02Z,Indiana,"@marklevinshow Hilari conceded the next day. You and your patriot fantasy have gone far enough. presidential candidate is your POTUS, now sit down.",Twitter for iPhone,115,en,1,0,False,144,802,1,2878,1080,1,0,8,'true',9,'false'
1088,2020-10-02T11:21:48Z,Oklahoma,"@news4_real @johnrobertsFox @POTUS @FLOTUS Y’all are as incompetent as TRUMP...
By not listening 👂 

WE Republicans will fire presidential candidate and stop
TRUMPISM...
As his iceberg of power is melting with
AMERICANS!
Unity and wisdom 🗳✝️🇺🇸🥰",Twitter Web App,184,en,0,0,False,1122,4379,6,26257,22464,0,1,8,'no verdict',8,'no verdict'
1089,2020-08-12T23:57:45Z,North Carolina,"@JasonMillerinDC presidential candidate’s? For sure it was. Repeat, repeat. Lie, lie, lie. The End.",Twitter for iPad,65,en,0,0,False,1099,1404,16,91642,39699,0,1,8,'no verdict',9,'false'
1090,2020-09-17T10:36:48Z,Mississippi,@thebr0keb0i There's so many other things to shame him for. Maybe we'll start there. But I'm pretty sure himself and presidential candidate lick the salt of each other's fingers after McDonald's.,Twitter for Android,165,en,0,0,False,246,378,0,1226,2193,0,1,8,'no verdict',8,'no verdict'
1091,2020-11-14T09:32:04Z,Texas,@StumpyDorker The Votes are not all counted. No one is winner here. Take what I say slowly and deal with it. presidential candidate is not the President Elect yet. Sorry Now go somewhere and have fun.,Twitter Web App,169,en,0,0,False,76,132,0,1762,508,1,0,8,'false',8,False
1092,2021-04-05T20:07:31Z,California,"WATCH LIVE: President presidential candidate delivers Easter message from White House, urges Americans to get vaccinated https://t.co/6wVdD0BnDN",TweetDeck,127,en,4,2,False,177552,15089,1908,184817,4706,1,0,1,true,1,'no verdict'
1093,2020-08-29T01:18:03Z,Texas,@NeneyesJ presidential candidate is now cucked beta while presidential candidate is chad.,Twitter for Android,45,en,4,0,False,132,312,0,7687,69700,1,1,8,'False',8,No verdict
1094,2021-03-24T18:48:39Z,California,Nearly half of presidential candidate voters say they won’t get vaccinated. Can they be convinced? https://t.co/asSKLkZqVY via @msnbc,Twitter for iPhone,116,en,0,0,False,36,313,4,31990,3604,0,1,3,'true',2,No verdict
1095,2021-04-12T12:05:29Z,North Carolina,@MollyJongFast Here’s the Politico story: https://t.co/iP3AI7MyqV,Twitter for iPhone,50,en,1,0,False,221,210,3,3628,5892,0,0,1,'no verdict',1,no verdict
1096,2020-08-01T14:05:04Z,Florida,"Florida's largest police union unanimously endorses presidential candidate in emergency vote: 'We're being used like a punching bag, and we're tired of it' https://t.co/XHzH6W1wdx",Twitter Web App,172,en,48,35,False,5906,5082,5,111985,77167,0,1,3,true,3,'true'
1097,2020-09-19T03:52:26Z,South Carolina,"The lack of sleep is wearing on me. My sleep schedule has been messed up since I got home from the hospital. Besides not feeling well, the nightmare of presidential candidate is adding to my sleep issues. I'm going to try to stay awake today, and crash tonight. 😳😳",Twitter for Android,247,en,15,1,False,2578,4519,4,14238,36334,0,1,3,No verdict,1,no verdict
1098,2020-12-14T09:16:22Z,Nevada,"@Rothbard1776 @SidneyPowell1 @realDonaldTrump @LLinWood @KrakenWood @GenFlynn Needless to say these records should be released 💯 however... if trump easily won there, perhaps this is just a play by them to waste more time and make us look foolish? This to me would be the ONLY place machines weren’t rigged. Yet being the gluttons they are,still gotta look",Twitter for iPhone,278,en,2,0,False,1815,2903,1,1296,6287,0,0,8,'false',8,'false'
1099,2021-02-26T21:52:18Z,Virginia,"@newsmax The same man who said presidential candidate was guilty of all the charges, is kissing presidential candidate's ass. His fear of presidential candidate's power within the Republican party is greater than his integrity.",Twitter for Android,167,en,0,0,False,170,254,1,11929,604,0,1,8,'no verdict',8,'no verdict'
1100,2021-01-26T18:42:03Z,Georgia,"$2,400 stimulus check for moms? Charlize Theron, Amy Schumer among celebrities making case to presidential candidate https://t.co/sxA0GJc4CH",SocialNewsDesk,123,en,0,0,False,70069,508,558,162406,1855,1,0,2,'true',1,'No verdict'
1101,2020-11-20T10:44:32Z,New Hampshire,@HillReporter Another deranged tRump sycophant who will be relegated to the dust bin of history sooner rather than later,Twitter Web App,106,en,0,0,False,27,228,0,1308,1478,0,0,8,'no verdict',8,'no verdict'
1102,2021-03-26T07:27:46Z,Wisconsin,@Timodc Ffs! Hunter presidential candidate? Again with Hunter presidential candidate?,Twitter for iPad,43,en,0,0,False,1419,2079,3,18713,53758,1,0,7,No verdict,7,no verdict
1103,2020-08-13T10:59:12Z,Ohio,"@GovMikeDeWine What are you doing about your Sec of State @FrankLaRose refusing to make ot easier for Ohioans to vote? I really didn't take you for a trump lackey, but apparently I was wrong. Wanna address disparities?? Let us VOTE!",Twitter for Android,217,en,0,0,False,433,421,2,79510,54376,0,0,7,'no verdict',8,no verdict
1104,2020-11-26T08:30:46Z,Kentucky,"@kbrown72880391 @Diskont0 @Booker4KY No they're not. Bush lied us into a war that killed a million people. He is a war criminal, and these neolibs gave him a medal. presidential candidate will be on Ellen fingerpainting in six months.",Twitter for Android,180,en,0,0,False,157,515,0,593,1839,0,1,7,False,9,no verdict
1105,2020-10-25T03:07:11Z,Iowa,"presidential candidate Is Running For President Out of Fear. If He Loses, He Is Toast. A Loss By presidential candidate Would Be The Start Of Life In Prison",Twitter for Android,126,en,0,0,False,573,632,13,49742,30393,1,0,8,False,7,'no verdict'
1106,2020-09-07T11:29:59Z,Texas,https://t.co/XqXXibsTu7.  Thank you God.  There's hope.  People are seeing who presidential candidate is,Twitter for Android,87,en,0,0,False,11,285,0,4248,4,0,1,2,'no verdict',2,'no verdict'
1107,2021-03-03T11:06:59Z,Minnesota,@kashmonies @WonderKing82 Except Bernie and presidential candidate supporters have lied so much that they can't be trusted.,Twitter Web App,80,en,1,0,False,25,184,0,1111,346,0,1,8,'no verdict',7,'false'
1108,2021-03-13T08:56:23Z,Virginia,"@tonydlaw @derrick_styles @JeremyFaison4TN Two wrongs don’t make a right. presidential candidate’s improper behavior and lewd remarks don’t excuse Cuomo. Cuomo has been a terrible governor, just as presidential candidate faltered in his response. presidential candidate lost his job, and Cuomo should lose his, too.",Twitter Web App,221,en,1,0,False,6039,999,87,35201,57639,0,1,3,No verdict,4,'no verdict'
1109,2021-03-30T12:04:14Z,Georgia,@alxellt0308 @VoteJoe1 @erin_hartigan4 @PinknFlawless @KlitzingChris @WifeySpice90 @FUBARPATTY @ChrisToTheW @Peatches66 @Momof2in1year @CunningSq16 @terribletara2 @Limmered @SuckIt_Trump @marisac721 @lmakowski3 @MisleaderC @LBSamuelsson @Mdrc76Maia Our new weather girl lied yesterday! It's only going to be 28° today.,Twitter for Android,69,en,2,0,False,10227,8125,4,107168,269466,0,0,7,'false',7,'false'
1110,2021-04-13T18:17:57Z,Ohio,"‘A Terrible Disservice’: presidential candidate Hammers presidential candidate Over Call To Pause Johnson And Johnson COVID-19 Vaccine
#vaccines https://t.co/y0N0Xt1cjK",Twitter for Android,134,en,0,0,False,98,553,0,3820,4428,1,1,3,'no verdict',3,No verdict
1111,2021-02-09T10:49:29Z,Indiana,@thehill @MarshaBlackburn She didn’t seem to care when presidential candidate was running the circus... hypocrisy at its best 🤡 🎪,Twitter for iPhone,86,en,0,0,False,48,758,0,607,1672,0,1,7,'no verdict',7,'no verdict'
1112,2020-11-01T04:48:47Z,Wisconsin,"As it turns out, the presidential candidate campaign may have been better off financially not doing business with presidential candidate.

...like all U.S. banks have known since prior to the 1990s.

https://t.co/TashNB76lU",Twitter for Android,196,en,0,0,False,251,246,26,12600,3028,0,1,2,'no verdict',3,'no verdict'
1113,2020-10-09T21:38:37Z,Michigan,"@ProjectLincoln Have you guys owned up to the fact that trump was able to become potus only cuz you conservatives accepted Palin, W, courted white supremacy while trying to keep a distance of deniability. This is a mess within the conservative community that has made us a laughing stock",Twitter for iPhone,271,en,0,0,False,566,1920,3,4010,1362,0,0,8,No verdict,8,no verdict
1114,2021-01-27T22:24:04Z,Mississippi,A woman charged in the Capitol insurrection used an 'emergency holiday' at her job as a corrections officer to join presidential candidate's rally that led to the deadly riot https://t.co/ZEwE7SaYe2,Twitter Web App,181,en,0,0,False,430,1750,0,7476,6776,0,1,8,True,8,'true'
1115,2020-11-25T12:05:44Z,Wisconsin,@Scout_Finch presidential candidate has transformed government into a dantesque tragicomic novela ... madness,Twitter for iPhone,79,en,0,0,False,420,419,11,18779,64107,0,1,7,'no verdict',7,no verdict
1116,2020-11-24T20:36:37Z,Nebraska,"Charlie Kirk is dumb. Not only does he not know what day it is, he also doesn't seem to understand that presidential candidate won't be president until January 20. https://t.co/CQjLSQ2L3o",Twitter for iPhone,150,en,1,0,True,362,464,7,12982,77845,1,0,7,True,7,True
1117,2020-11-24T15:00:49Z,Texas,@Come_On_Ground I think presidential candidate could do #1. He already does #6 in effect. I think #2-5 there's absolutely zero chance.,Twitter Web App,101,en,0,0,False,480,2182,9,29985,5498,1,0,3,'no verdict',3,'no verdict'
1118,2020-07-23T20:07:24Z,Vermont,Classic: presidential candidate said the spike in cases was due to migrants from Mexico and anti-racism protesters. Apparently not the yahoos who are having BBQs and going to the beach.,Twitter for iPhone,168,en,0,0,False,71,81,1,413,5804,0,1,7,False,3,no verdict
1119,2021-04-05T14:47:02Z,California,"QAnon cultist: China paid presidential candidate to test their ‘weather weapons’ on Texas causing winter storm – DeadState

🥳😂😂😂.....😁
This Is A ‘Must Read’!
How FuckityFuckin Ignorant And Stupid The Qberts Are! https://t.co/uYFj3oVZoe",Twitter for iPhone,218,en,4,2,False,16427,18055,18,59666,47950,1,0,8,False,7,'true'
1120,2020-12-16T19:14:25Z,North Carolina,@EpochTimes END OF STORY AND YOU KNOW presidential candidate CHEAT!!!!!!!!!!!!!!!,Twitter Web App,52,en,5,0,False,918,1760,4,236649,53629,1,0,8,'false',9,'false'
1121,2020-10-20T06:20:45Z,Tennessee,🔴 Watch LIVE: presidential candidate Holds Make America Great Again Rally in Pr... https://t.co/HmnJRs9yvo via @YouTube,Twitter Web App,112,en,0,0,False,402,717,0,2892,2548,0,1,1,no verdict,2,no verdict
1122,2021-03-17T13:38:32Z,Washington,@LeaderMcConnell Another sign of a crisis is when our Republican party continues to acknowledge you after you stabbed presidential candidate in the back.,Twitter for Android,119,en,1,0,False,19,59,0,1204,3158,0,1,8,'no verdict',7,'no verdict'
1123,2021-04-15T12:16:28Z,Ohio,@kuhriss7 @Don98914738 @__thicks__ @FoxNews https://t.co/EpMrvvBOXr,Twitter for Android,23,und,1,0,False,689,2734,1,19170,16315,0,0,7,no verdict,1,no verdict
1124,2021-03-03T22:45:15Z,Ohio,"We want this same energy for each and everyone that stormed the Capitol, incited and perpetuated the crime.......that includes presidential candidate, his kids and his jock riders too. No one is above the law right? Keep that same energy! #Capitol #insurrectionist #January6th https://t.co/fwtoyoT3kQ",Twitter for iPhone,259,en,1,0,True,30,208,0,1878,445,0,1,8,No verdict,8,'no verdict'
1125,2021-03-02T14:44:51Z,Arkansas,@RcRegalstarfire @mj_ruleoflaw I wish presidential candidate had a peloton bike! 😀😀,Twitter for iPhone,35,en,0,0,False,1368,1475,5,7969,22296,0,1,1,No verdict,1,'no verdict'
1126,2020-07-26T17:05:13Z,Virginia,"If you want a clear lane to oil the presidential candidate propaganda machine DON’T book a segment on @MSNBC 

Tune in to @AliVelshi He challenged  @JHoganGidley to take a trip to #PortlandProtests and shot down bogus claims about economy.

Can’t wait to see who @TiffanyDCross checks next hour.",Twitter for iPhone,278,en,0,0,False,92,294,8,1279,1264,0,1,7,'no verdict',3,'no verdict'
1127,2020-08-21T06:53:36Z,Alabama,Analysis | Looks like presidential candidate just validated a key Stormy Daniels affair allegation — by complaining about sharks https://t.co/QTfVKEYPdw,Twitter Web App,135,en,2,0,False,10080,9959,53,144614,64800,0,1,3,No verdict,5,'no verdict'
1128,2021-02-20T21:42:23Z,Mississippi,Judge Orders Pro-presidential candidate Attorney Who Sued Mike Pence to Face Grievance Committee Over ‘Baseless Fraud Allegations and Tenuous Legal Claims’ https://t.co/oA0oHKkF1b,Twitter Web App,162,en,2,0,False,1049,285,1,47364,19988,0,1,7,'true',3,'true'
1129,2021-04-25T08:02:59Z,Kansas,Tell Facebook’s Oversight Board: Ban presidential candidate https://t.co/99Kg39Js3n,Twitter Web App,66,en,0,0,False,3964,5001,155,268310,51978,0,1,3,No verdict,1,'no verdict'
1130,2021-01-26T00:12:50Z,Washington,What the actual f@$k? https://t.co/9GGdwKeLHM,Twitter for iPhone,45,en,0,0,False,138,615,13,5064,10942,0,0,8,no verdict,8,'no verdict'
1131,2020-09-08T17:40:40Z,Florida,@tomselliott @JoeBiden Dummy Mummy presidential candidate#Duh,Twitter for Android,21,en,0,0,False,500,147,18,45987,40292,1,0,8,'no verdict',7,'No verdict'
1132,2020-08-24T16:06:13Z,California,The Democrats are not using covid-19 to steal the election presidential candidate is using lies foreign governments to steal the election unfortunately his supporters are stupid enough to believe him,Twitter for Android,182,en,1,0,False,12368,13545,153,120207,12257,0,1,8,False,8,False
1133,2020-10-09T17:54:39Z,Louisiana,presidential candidate say become a very pissed off HAL computer from 2001 A Space Odyssey. Minus the smarts. https://t.co/jsmvLsOpnH,Twitter for iPad,92,en,1,0,True,41,113,1,8212,439,0,1,7,'no verdict',6,'true'
1134,2020-09-06T13:01:12Z,Ohio,"@deviantartstan @ivdio2020 @LyraBelaqua9 @MeghanMcCain I was not speaking to McCain’s daughter. I think I lost something. The word hatred stirs people viscerally.
presidential candidate has not murdered anyone.
He has stirred the Pot.
Hitler did not get blood on his hands. He spewed hate.",Twitter for iPhone,217,en,0,0,False,417,505,0,3690,6644,0,1,8,False,9,'false'
1135,2020-10-06T14:05:53Z,Nevada,"No matter what you say Former First Lady ,the millions of Americans,have spoken....we are voting  for Pres.presidential candidate the second time.Sorry....😶😶😶",Twitter for Android,141,en,0,0,False,1789,3095,0,2713,4213,0,1,8,'no verdict',3,'no verdict'
1136,2021-02-14T17:28:14Z,Colorado,@MoonMaestroUSA maybe I am wrong but we as Americans became lazy when it came to voting n our government n rights..we unknowing let presidential candidate in ...now we are resisting voting and learning how easy democracy can be,Twitter Web App,210,en,1,0,False,3276,4151,2,25748,40203,0,1,3,'no verdict',4,'false'
1137,2020-10-22T00:51:19Z,Ohio,"The late Rev. Billy Graham's granddaughter endorses presidential candidate, via @MSNBC.",Twitter for Android,74,en,6,1,False,2683,3419,13,31667,47268,1,0,1,'true',1,no verdict
1138,2020-10-17T21:46:58Z,Alabama,Hunter presidential candidate got China’s government a private meeting with presidential candidate in the White House. ( for money) https://t.co/xm5iQo4Wez,Twitter for iPhone,101,en,2,1,True,40560,13506,59,433402,642184,1,0,8,False,7,False
1139,2020-12-18T23:55:05Z,Pennsylvania,"@Bishopoftyler Hypothetical- Pres. presidential candidate attends a funeral mass of a Catholic. To the surprise of everyone, including the celebrant, presidential candidate gets in line, clearly intending to receive communion. What does the celebrant do?",Twitter Web App,205,en,0,0,False,548,660,2,3408,5796,0,1,7,No verdict,5,'no verdict'
1140,2021-01-10T22:58:39Z,Ohio,"""In the Capitol, presidential candidate lit a GOP crisis. At the RNC, he was celebrated.""  https://t.co/DHhkfloyjV",Twitter for Android,97,en,0,0,False,1010,2064,20,221244,335272,0,1,7,No verdict,1,'no verdict'
1141,2021-05-09T22:47:10Z,Indiana,presidential candidate goes after Kentucky Derby winner with his latest pronouncement https://t.co/4fdUdaGv1p https://t.co/fG4s0OGAqV,dlvr.it,99,en,0,0,False,74,83,0,5589,17,0,1,2,'true',3,no verdict
1142,2021-01-13T17:35:05Z,Minnesota,presidential candidate released a video disavowing the violent insurrection he fomented at the Capitol last week. He made no reference to becoming the first president in the nation's history to be impeached twice. https://t.co/lFZg5oUJLT,SocialNewsDesk,237,en,0,0,False,5054,154,152,87098,317,0,1,3,True,8,True
1143,2020-12-01T23:46:48Z,Arkansas,"Looks like Billy is wanting a job after January 20.

Disputing presidential candidate, Barr says no widespread election fraud

https://t.co/owekpc4Uws",Twitter for Android,133,en,0,0,False,684,455,37,112373,22246,0,1,2,'true',1,'no verdict'
1144,2021-04-07T14:49:41Z,Virginia,@POTUS The portion of dollars devoted to real infrastructure is minimal.  Stop lying to the American people and especially the working tax payers.  Studies show more jobs will come back post pandemic than the presidential candidate plan will creat. Joe you sound less intelligent every day.,Twitter for iPhone,266,en,0,0,False,1,1,0,261,364,1,0,8,False,9,'no verdict'
1145,2021-01-14T06:18:32Z,Alaska,"@RepAndyBiggsAZ I’d be more worried that you may go to prison for your role in 1/6 

Don’t worry about presidential candidate - he’s not going to give you a pardon",Twitter for iPhone,130,en,8,1,False,15555,15073,265,413223,338879,0,1,9,'no verdict',8,'no verdict'
1146,2020-09-29T06:31:32Z,Florida,"Former Florida Supreme Court chief justice during 2000 recount warns presidential candidate poses 'grave and real threat to democracy'

https://t.co/wCqTVVRe3P",Twitter for Android,142,en,1,1,False,4452,4980,116,358621,322304,0,1,2,True,2,'true'
1147,2020-07-25T01:16:42Z,North Carolina,"And if presidential candidate wins by cheating, it all goes away. That's why Durham MUST NOT wait https://t.co/revGQ1bPey",Twitter Web App,80,en,0,0,True,316,9,0,37626,9915,1,0,8,'false',7,'No verdict'
1148,2020-12-14T07:47:33Z,Missouri,"Perspective | The Wall Street Journal column about Jill presidential candidate is worse than you thought
By Monica Hesse

https://t.co/cUqVDBjGGC",Twitter for Android,128,en,0,0,False,80,285,1,59012,46658,1,0,7,'no verdict',1,no verdict
1149,2021-04-15T01:57:29Z,Florida,"Felicitaciones!! presidential candidate lanzó plan para reinventar una nueva economía estadounidense. Observe presidential candidate y el equipo Casa Blanca responden preguntas sobre el Plan de Empleo Estadounidense, administración presidential candidate-Harris:
https://t.co/mYn55d4Vug                    
https://t.co/HiUG7fLiZR",Twitter Web App,279,es,0,0,False,30,325,1,2279,241,1,0,1,'true',1,'no verdict'
1150,2021-03-29T17:01:19Z,Mississippi,Fox News Reporter Claims presidential candidate Cold Shoulders the Network https://t.co/y103I724LY via @YouTube #pResidenttRump https://t.co/EhZRt1U21Z win at all costs &amp; https://t.co/1ApLepu8N0 &amp; https://t.co/riWIH17iJJ,Twitter for iPhone,211,en,0,0,False,270,841,0,11152,300,1,0,8,False,2,'no verdict'
